source,target,azimuth,createdAt,latitude,longitude,loss,manufacturerApi,nodeSort,nodeType,pvSizeWatt,siteId,tilt,weatherStationId
MNTR|0ad93093-fea1-4d0c-99eb-abd6009db982,MNTR|0ad93093-fea1-4d0c-99eb-abd6009db982,0,2023-07-03T01:01:15.402537Z,-26.4390917,133.281323,0.15,FRONIUS,0ad93093-fea1-4d0c-99eb-abd6009db982,MNTR,6480,SITE|2d09125b-ebac-4d72-a096-d924e6468b47,10,au.bom.site.010917
MNTR|08dfde91-9fe0-472b-be53-c03a0e4ef74f,MNTR|08dfde91-9fe0-472b-be53-c03a0e4ef74f,0,2023-06-30T06:00:50.253327Z,-26.4390917,133.281323,0.15,FRONIUS,08dfde91-9fe0-472b-be53-c03a0e4ef74f,MNTR,17500,SITE|8664c762-7599-489d-a9b1-88ddf05f1287,10,au.bom.site.040958
MNTR|1238108_1_2_1,MNTR|1238108_1_2_1,0,2023-07-10T05:11:01.385770Z,-26.4390917,133.281323,0.15,SUNGROW,1238108_1_2_1,MNTR,115920,SITE|135bd71c-ec70-431f-aba1-0044cd0ed2d6,10,au.bom.site.040284
MNTR|8a890689-993d-4fac-8792-5c71fadbd676,MNTR|8a890689-993d-4fac-8792-5c71fadbd676,0,2023-07-03T02:20:12.566304Z,-26.4390917,133.281323,0.15,FRONIUS,8a890689-993d-4fac-8792-5c71fadbd676,MNTR,5000,SITE|1f7e7c4f-b48d-47d9-ade1-1d375fc77c74,10,au.bom.site.018192
MNTR|4921374,MNTR|4921374,0,2022-11-30T04:22:32.824161Z,-26.4390917,133.281323,0.15,SMA,4921374,MNTR,24940,SITE|dc75b609-64a2-4f1d-a927-bea0088c4789,10,au.bom.site.086068
MNTR|1724598,MNTR|1724598,0,2022-11-23T04:23:37.527586Z,-26.4390917,133.281323,0.15,SMA,1724598,MNTR,26973,SITE|e2a79df2-0f46-428d-83f1-d99aec370166,10,au.bom.site.058208
MNTR|7E04EFF1-62,MNTR|7E04EFF1-62,0,2023-07-25T01:27:22.432227Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E04EFF1-62,MNTR,122400,SITE|c34ff5c2-dbb9-492a-b394-09ff8d396d42,10,au.bom.site.059151
MNTR|b827ebc38fca,MNTR|b827ebc38fca,0,2021-10-12T11:56:30.268026Z,-26.4390917,133.281323,0.2,SWITCHDINV1,b827ebc38fca,MNTR,10200,SITE|ddff10b3-41c3-4b38-a207-47f22f0389df,10,au.bom.site.061055
MNTR|198bda77-b2cb-487a-869a-e9994cbfac6a,MNTR|198bda77-b2cb-487a-869a-e9994cbfac6a,0,2023-07-03T01:08:31.962171Z,-26.4390917,133.281323,0.15,FRONIUS,198bda77-b2cb-487a-869a-e9994cbfac6a,MNTR,15000,SITE|806647f2-aa2e-4d91-8a56-06cbb76b8745,10,au.bom.site.009021
MNTR|ccf1dc33-c0d9-4e0f-ad84-6dcad2a743f3,MNTR|ccf1dc33-c0d9-4e0f-ad84-6dcad2a743f3,0,2023-01-24T03:34:53.986398Z,-26.4390917,133.281323,0.15,SMA,ccf1dc33-c0d9-4e0f-ad84-6dcad2a743f3,MNTR,64680,SITE|5bf01ef4-740d-4823-8f06-01f1e3f612b9,10,au.bom.site.069139
MNTR|1186808_1_1_1,MNTR|1186808_1_1_1,0,2023-02-02T05:11:20.526081Z,-26.4390917,133.281323,0.15,SUNGROW,1186808_1_1_1,MNTR,1670,SITE|ca5a8c7f-750e-44fc-90fd-3e5d002bdfa5,10,au.bom.site.058208
MNTR|12ec8879-425a-4bb1-abbc-3662132fa040,MNTR|12ec8879-425a-4bb1-abbc-3662132fa040,0,2023-07-03T05:37:20.908348Z,-26.4390917,133.281323,0.15,FRONIUS,12ec8879-425a-4bb1-abbc-3662132fa040,MNTR,8200,SITE|b77dbbdd-fa34-4bda-a943-a4746f27c0aa,10,au.bom.site.009225
MNTR|0fef0937-1de7-4a75-b1c1-ff5acb274034,MNTR|0fef0937-1de7-4a75-b1c1-ff5acb274034,0,2023-06-30T04:14:36.535960Z,-26.4390917,133.281323,0.15,FRONIUS,0fef0937-1de7-4a75-b1c1-ff5acb274034,MNTR,15000,SITE|a63eac14-c843-4dad-9228-9b66e4d93df3,10,au.bom.site.009999
MNTR|21a1b062-0c99-4fb3-8f1e-a9b40040172c,MNTR|21a1b062-0c99-4fb3-8f1e-a9b40040172c,0,2023-06-30T06:25:47.854921Z,-26.4390917,133.281323,0.15,FRONIUS,21a1b062-0c99-4fb3-8f1e-a9b40040172c,MNTR,20000,SITE|70c2fc01-5ca5-4c21-97d1-cc98fcbaaccf,10,au.bom.site.140007
MNTR|1186808_1_12_1,MNTR|1186808_1_12_1,0,2023-02-02T05:16:34.292402Z,-26.4390917,133.281323,0.15,SUNGROW,1186808_1_12_1,MNTR,1670,SITE|ca5a8c7f-750e-44fc-90fd-3e5d002bdfa5,10,au.bom.site.058208
MNTR|390d611d-e80e-44c2-842e-a540006fc70a,MNTR|390d611d-e80e-44c2-842e-a540006fc70a,0,2023-07-03T02:44:16.628729Z,-26.4390917,133.281323,0.15,FRONIUS,390d611d-e80e-44c2-842e-a540006fc70a,MNTR,99890,SITE|e7d8b619-386a-432f-984b-45f193cb0414,10,au.bom.site.009225
MNTR|41ab83a2-b050-4b22-a592-46e5489f19fb,MNTR|41ab83a2-b050-4b22-a592-46e5489f19fb,0,2023-02-08T00:18:19.215503Z,-26.4390917,133.281323,0.15,SMA,41ab83a2-b050-4b22-a592-46e5489f19fb,MNTR,16660,SITE|447d82fc-bb77-4cdf-acee-460754a18576,10,au.bom.site.024024
MNTR|08534196-ec01-47d5-82ab-9963326b3734,MNTR|08534196-ec01-47d5-82ab-9963326b3734,0,2023-06-30T06:13:35.997463Z,-26.4390917,133.281323,0.15,FRONIUS,08534196-ec01-47d5-82ab-9963326b3734,MNTR,15000,SITE|1358880c-4423-4450-8d84-37ab896c2bba,10,au.bom.site.040913
MNTR|fb7fb2c6-16e5-4557-a39b-dc154a2880dd,MNTR|fb7fb2c6-16e5-4557-a39b-dc154a2880dd,0,2023-02-09T05:35:32.408948Z,-26.4390917,133.281323,0.15,SMA,fb7fb2c6-16e5-4557-a39b-dc154a2880dd,MNTR,27770,SITE|aca59678-25fe-4081-a119-644892691ce2,10,au.bom.site.009977
MNTR|6204063,MNTR|6204063,0,2023-02-09T05:59:07.097799Z,-26.4390917,133.281323,0.15,SMA,6204063,MNTR,27750,SITE|1fa1eaa7-4d5e-43d8-b8b1-33348b01bc4b,10,au.bom.site.009225
MNTR|7E141521-C8,MNTR|7E141521-C8,0,2023-07-21T05:43:36.422051Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E141521-C8,MNTR,27777,SITE|05d1c1ae-8803-4501-b87c-d87de9fc9aa6,10,au.bom.site.060168
MNTR|e5568f43-a886-4ee8-b082-21513461fb9b,MNTR|e5568f43-a886-4ee8-b082-21513461fb9b,0,2023-03-29T01:19:16.075787Z,-26.4390917,133.281323,0.15,SMA,e5568f43-a886-4ee8-b082-21513461fb9b,MNTR,9000,SITE|6b80069b-775f-44d8-bda2-f17d3e29790b,10,au.bom.site.066137
MNTR|1114093,MNTR|1114093,0,2022-11-30T03:29:49.397466Z,-26.4390917,133.281323,0.15,SMA,1114093,MNTR,24990,SITE|6ace06a8-dc5b-4d36-9b26-a9097abe9731,10,au.bom.site.023842
MNTR|efb7ac50-efc0-4273-b8ab-cd41e4a7fb2c,MNTR|efb7ac50-efc0-4273-b8ab-cd41e4a7fb2c,0,2023-06-30T06:40:42.676871Z,-26.4390917,133.281323,0.15,FRONIUS,efb7ac50-efc0-4273-b8ab-cd41e4a7fb2c,MNTR,20000,SITE|391596f1-c101-476e-acbd-b370dc3f69c9,10,au.bom.site.012038
MNTR|bf165d85-8e04-4675-8b25-db1f1825ae10,MNTR|bf165d85-8e04-4675-8b25-db1f1825ae10,0,2023-01-24T05:08:08.495409Z,-26.4390917,133.281323,0.15,SMA,bf165d85-8e04-4675-8b25-db1f1825ae10,MNTR,92800,SITE|daff328c-968c-4d89-bfe6-6375ac9834e2,10,au.bom.site.041529
MNTR|c452a2e6-5261-408f-b135-c2feea111b76,MNTR|c452a2e6-5261-408f-b135-c2feea111b76,0,2023-06-30T06:12:14.145832Z,-26.4390917,133.281323,0.15,FRONIUS,c452a2e6-5261-408f-b135-c2feea111b76,MNTR,15000,SITE|f7cc2f9d-3e5c-40b7-9e13-8694a64bbad9,10,au.bom.site.009965
MNTR|9f6eab6d-010f-4ed0-9bd1-ef4aa20ad000,MNTR|9f6eab6d-010f-4ed0-9bd1-ef4aa20ad000,0,2023-01-24T00:01:46.924056Z,-26.4390917,133.281323,0.15,SMA,9f6eab6d-010f-4ed0-9bd1-ef4aa20ad000,MNTR,75000,SITE|42f13211-8d73-4693-aa34-464657ebabcc,10,au.bom.site.066212
MNTR|1699982,MNTR|1699982,0,2022-11-22T05:11:01.871905Z,-26.4390917,133.281323,0.15,SMA,1699982,MNTR,24990,SITE|5a63dba5-8233-42f8-8860-284f121072f1,10,au.bom.site.068192
MNTR|f3ba5c2f-90eb-49f4-adc8-ca83a4245967,MNTR|f3ba5c2f-90eb-49f4-adc8-ca83a4245967,0,2023-06-30T04:53:51.313559Z,-26.4390917,133.281323,0.15,FRONIUS,f3ba5c2f-90eb-49f4-adc8-ca83a4245967,MNTR,8200,SITE|1e79bc4d-3c75-4719-b23e-7c78227ac514,10,au.bom.site.040284
MNTR|9a924887-4ea1-4b59-89cf-812fba486bb9,MNTR|9a924887-4ea1-4b59-89cf-812fba486bb9,0,2023-06-30T06:28:49.546879Z,-26.4390917,133.281323,0.15,FRONIUS,9a924887-4ea1-4b59-89cf-812fba486bb9,MNTR,15000,SITE|7e1f3d24-246c-4427-a2b0-e7127615577e,10,au.bom.site.009281
MNTR|7E090349-D3,MNTR|7E090349-D3,0,2023-07-21T05:53:21.838912Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E090349-D3,MNTR,30666,SITE|05d1c1ae-8803-4501-b87c-d87de9fc9aa6,10,au.bom.site.060168
MNTR|5dead07c-7042-4985-b1e9-51b86e6112cf,MNTR|5dead07c-7042-4985-b1e9-51b86e6112cf,0,2023-07-02T23:54:17.663545Z,-26.4390917,133.281323,0.15,FRONIUS,5dead07c-7042-4985-b1e9-51b86e6112cf,MNTR,25000,SITE|162dec01-17e6-4e68-bbe8-4bd4e4b243ba,10,au.bom.site.009256
MNTR|918955,MNTR|918955,0,2023-02-09T01:49:24.799315Z,-26.4390917,133.281323,0.15,SMA,918955,MNTR,27770,SITE|be18548d-f5b0-4965-ac27-46c693918a02,10,au.bom.site.086361
MNTR|af5e4cb1-d7ea-406c-87af-6571d8e2d60a,MNTR|af5e4cb1-d7ea-406c-87af-6571d8e2d60a,0,2023-06-30T04:24:06.648448Z,-26.4390917,133.281323,0.15,FRONIUS,af5e4cb1-d7ea-406c-87af-6571d8e2d60a,MNTR,15000,SITE|0f923440-63aa-44d8-a3e5-f0bbde7301e1,10,au.bom.site.009518
MNTR|0c6e367d-b97f-42df-a126-2e62c9e6997a,MNTR|0c6e367d-b97f-42df-a126-2e62c9e6997a,0,2023-07-03T05:35:09.941577Z,-26.4390917,133.281323,0.15,FRONIUS,0c6e367d-b97f-42df-a126-2e62c9e6997a,MNTR,8200,SITE|f37fb134-04d5-4f10-a6ff-2fdd2d266714,10,au.bom.site.009021
MNTR|1186808_1_9_1,MNTR|1186808_1_9_1,0,2023-02-02T05:14:11.910489Z,-26.4390917,133.281323,0.15,SUNGROW,1186808_1_9_1,MNTR,1670,SITE|ca5a8c7f-750e-44fc-90fd-3e5d002bdfa5,10,au.bom.site.058208
MNTR|b40de64f-5844-46a4-a3d8-57f943d54d8a,MNTR|b40de64f-5844-46a4-a3d8-57f943d54d8a,0,2023-06-30T05:34:58.462927Z,-26.4390917,133.281323,0.15,FRONIUS,b40de64f-5844-46a4-a3d8-57f943d54d8a,MNTR,10000,SITE|4aabb0cd-0a3c-4dd8-a1b6-59f7d34a5c1a,10,au.bom.site.040958
MNTR|7cd42fd8-4c6c-4663-a5a0-bc9137580873,MNTR|7cd42fd8-4c6c-4663-a5a0-bc9137580873,0,2023-06-30T05:16:31.689396Z,-26.4390917,133.281323,0.15,FRONIUS,7cd42fd8-4c6c-4663-a5a0-bc9137580873,MNTR,8200,SITE|2a9f0157-102c-4383-9082-2f449b78c8f7,10,au.bom.site.009977
MNTR|098981a3-9d19-4b6d-8560-5941ca8658db,MNTR|098981a3-9d19-4b6d-8560-5941ca8658db,0,2023-02-06T05:12:30.328386Z,-26.4390917,133.281323,0.15,SMA,098981a3-9d19-4b6d-8560-5941ca8658db,MNTR,27770,SITE|b1c622f3-a554-409c-9449-b76f15fefd80,10,au.bom.site.040913
MNTR|7620186,MNTR|7620186,0,2022-12-08T06:06:26.224381Z,-26.4390917,133.281323,0.15,SMA,7620186,MNTR,99900,SITE|64455578-70ec-4c8a-9bf4-9316b6db4bbc,10,au.bom.site.091237
MNTR|c9dfcd69-6034-4f15-845d-6299090e2ce7,MNTR|c9dfcd69-6034-4f15-845d-6299090e2ce7,0,2023-01-20T05:33:32.344597Z,-26.4390917,133.281323,0.15,SMA,c9dfcd69-6034-4f15-845d-6299090e2ce7,MNTR,16660,SITE|4d238327-a1c4-450d-a869-93c8619336f2,10,au.bom.site.067119
MNTR|79f014c1-91f0-4f2c-a580-36350a24ac6f,MNTR|79f014c1-91f0-4f2c-a580-36350a24ac6f,0,2023-01-19T05:01:09.475465Z,-26.4390917,133.281323,0.15,SMA,79f014c1-91f0-4f2c-a580-36350a24ac6f,MNTR,61220,SITE|c5e8b8e8-e8b8-4916-91a1-8195901a404b,10,au.bom.site.061055
MNTR|7E0ECC86-DE,MNTR|7E0ECC86-DE,0,2023-07-25T01:20:49.751021Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E0ECC86-DE,MNTR,99900,SITE|75493355-27b1-4676-91b8-dc598d46813b,10,au.bom.site.059151
MNTR|G3IS-WNCY-6G6G-3KQY,MNTR|G3IS-WNCY-6G6G-3KQY,0,2022-08-26T01:04:03.320765Z,-26.4390917,133.281323,0.15,WATTWATCHERS,G3IS-WNCY-6G6G-3KQY,MNTR,47361,SITE|d229a34d-bae4-4149-9273-baa8bd202fb0,10,au.bom.site.066194
MNTR|918953,MNTR|918953,0,2023-02-09T01:48:32.239140Z,-26.4390917,133.281323,0.15,SMA,918953,MNTR,27770,SITE|be18548d-f5b0-4965-ac27-46c693918a02,10,au.bom.site.086361
MNTR|DD74108192783,MNTR|DD74108192783,0,2022-11-01T04:44:02.432305Z,-26.4390917,133.281323,0.15,WATTWATCHERS,DD74108192783,MNTR,15000,SITE|099acb07-b1db-417e-bd15-2a889400349a,10,au.bom.site.066194
MNTR|7dc6db13-2073-47b7-b3fa-a8a400150f9e,MNTR|7dc6db13-2073-47b7-b3fa-a8a400150f9e,0,2023-07-03T04:18:08.858260Z,-26.4390917,133.281323,0.15,FRONIUS,7dc6db13-2073-47b7-b3fa-a8a400150f9e,MNTR,10000,SITE|bfc26449-c109-442a-bce1-15189b479ca7,10,au.bom.site.040211
MNTR|f84b5d41-8d4e-40dc-a7eb-ae37009bf88b,MNTR|f84b5d41-8d4e-40dc-a7eb-ae37009bf88b,0,2023-07-03T02:43:03.394896Z,-26.4390917,133.281323,0.15,FRONIUS,f84b5d41-8d4e-40dc-a7eb-ae37009bf88b,MNTR,5000,SITE|000fba31-2a3a-4fd4-b91c-b38c7349bc4f,10,au.bom.site.009215
MNTR|5c6dbde5-c78e-451e-b1ec-6704864fffcc,MNTR|5c6dbde5-c78e-451e-b1ec-6704864fffcc,0,2023-06-01T06:25:08.399728Z,-26.4390917,133.281323,0.15,FRONIUS,5c6dbde5-c78e-451e-b1ec-6704864fffcc,MNTR,27000,SITE|c4e9450c-1d4c-44ad-af9e-38a0b4a1a58d,10,au.bom.site.009172
MNTR|b481dbb3-5a5a-49e2-80ee-6ca7c20766d0,MNTR|b481dbb3-5a5a-49e2-80ee-6ca7c20766d0,0,2023-06-30T05:34:36.469132Z,-26.4390917,133.281323,0.15,FRONIUS,b481dbb3-5a5a-49e2-80ee-6ca7c20766d0,MNTR,12500,SITE|f2e764f4-c088-4e56-a462-e8bc037abd42,10,au.bom.site.031222
MNTR|73eef2a0-1de4-4dd9-bf96-3ff70b51e0b4,MNTR|73eef2a0-1de4-4dd9-bf96-3ff70b51e0b4,0,2023-07-03T04:46:13.637279Z,-26.4390917,133.281323,0.15,FRONIUS,73eef2a0-1de4-4dd9-bf96-3ff70b51e0b4,MNTR,24960,SITE|2ba8b129-a886-4505-bbb4-b45c18e4c0a3,10,au.bom.site.009204
MNTR|7a27c672-ac73-4c73-afeb-6c921ee8402c,MNTR|7a27c672-ac73-4c73-afeb-6c921ee8402c,0,2023-03-29T00:03:11.721094Z,-26.4390917,133.281323,0.15,SMA,7a27c672-ac73-4c73-afeb-6c921ee8402c,MNTR,5560,SITE|64e8b32b-0a35-4267-846e-0d3dedde553f,10,au.bom.site.066137
MNTR|6a4f8540-b700-43dd-bf4e-6f34687cdbf0,MNTR|6a4f8540-b700-43dd-bf4e-6f34687cdbf0,0,2023-06-30T06:34:23.181259Z,-26.4390917,133.281323,0.15,FRONIUS,6a4f8540-b700-43dd-bf4e-6f34687cdbf0,MNTR,25000,SITE|524fef5c-70cc-48b9-81de-87190714af1b,10,au.bom.site.009021
MNTR|5820446,MNTR|5820446,0,2022-12-05T06:32:34.166621Z,-26.4390917,133.281323,0.15,SMA,5820446,MNTR,27710,SITE|9e22acc1-bbd9-42d4-9492-dc34383ee507,10,au.bom.site.059151
MNTR|fc50a9af-4e79-4820-ace0-abb5006cd0d6,MNTR|fc50a9af-4e79-4820-ace0-abb5006cd0d6,0,2023-07-03T04:10:11.433432Z,-26.4390917,133.281323,0.15,FRONIUS,fc50a9af-4e79-4820-ace0-abb5006cd0d6,MNTR,6600,SITE|da668d3a-3293-4e31-9a60-e3b68a2ffc98,10,au.bom.site.009999
MNTR|7a369c12-6819-4b11-9e1b-b95a007aefd5,MNTR|7a369c12-6819-4b11-9e1b-b95a007aefd5,0,2023-07-03T01:25:43.140447Z,-26.4390917,133.281323,0.15,FRONIUS,7a369c12-6819-4b11-9e1b-b95a007aefd5,MNTR,15000,SITE|727df87c-284f-4ef7-97cf-98dad9b6cf63,10,au.bom.site.009256
MNTR|7E0AB62E-6C,MNTR|7E0AB62E-6C,0,2023-07-21T04:57:03.050807Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E0AB62E-6C,MNTR,119970,SITE|3c6b6921-8d26-484c-ba43-5b5c8c1d9299,10,au.bom.site.061055
MNTR|5807687,MNTR|5807687,0,2022-11-30T03:40:07.745748Z,-26.4390917,133.281323,0.15,SMA,5807687,MNTR,21847,SITE|35c45ad9-26cb-4b56-baba-2e66804d7cc0,10,au.bom.site.091237
MNTR|b6fae6af-eead-472f-9d5f-16c7feebb2d4,MNTR|b6fae6af-eead-472f-9d5f-16c7feebb2d4,0,2023-07-03T00:01:57.090685Z,-26.4390917,133.281323,0.15,FRONIUS,b6fae6af-eead-472f-9d5f-16c7feebb2d4,MNTR,25000,SITE|f33a92e9-27fe-4577-a700-e0d32fee2a8b,10,au.bom.site.009256
MNTR|64f6552c-8c5e-4968-8fdf-30572c0e699a,MNTR|64f6552c-8c5e-4968-8fdf-30572c0e699a,0,2023-01-19T04:49:58.187131Z,-26.4390917,133.281323,0.15,SMA,64f6552c-8c5e-4968-8fdf-30572c0e699a,MNTR,93240,SITE|3524b1d7-6673-4eba-8bfe-3a9d8cc79869,10,au.bom.site.070351
MNTR|38111cab-7826-467e-b18a-c4ad3a2ab680,MNTR|38111cab-7826-467e-b18a-c4ad3a2ab680,0,2023-07-03T04:28:51.548021Z,-26.4390917,133.281323,0.15,FRONIUS,38111cab-7826-467e-b18a-c4ad3a2ab680,MNTR,20000,SITE|ff6fd1b8-674e-4596-9b84-3878141660bb,10,au.bom.site.009225
MNTR|9a85a436-f4dd-4e64-bd2c-f7fa5173bcc2,MNTR|9a85a436-f4dd-4e64-bd2c-f7fa5173bcc2,0,2023-01-20T05:07:59.250496Z,-26.4390917,133.281323,0.15,SMA,9a85a436-f4dd-4e64-bd2c-f7fa5173bcc2,MNTR,61220,SITE|b9cf0c20-66d4-4edd-8c35-ae409e39bdb4,10,au.bom.site.059007
MNTR|1211176_1_22_1,MNTR|1211176_1_22_1,0,2023-07-10T02:39:16.144656Z,-26.4390917,133.281323,0.15,SUNGROW,1211176_1_22_1,MNTR,110000,SITE|37fc5191-562d-448f-9262-fd0f86a315c3,10,au.bom.site.031222
MNTR|8937213,MNTR|8937213,0,2022-12-09T05:53:22.853465Z,-26.4390917,133.281323,0.15,FIMER,8937213,MNTR,25080,SITE|bbacce26-55d1-4525-bb55-e5103aaee202,10,au.bom.site.066161
MNTR|af9e2ebe-8951-44a3-9ff2-93c6eaca1ac2,MNTR|af9e2ebe-8951-44a3-9ff2-93c6eaca1ac2,0,2023-06-30T04:26:38.976155Z,-26.4390917,133.281323,0.15,FRONIUS,af9e2ebe-8951-44a3-9ff2-93c6eaca1ac2,MNTR,8200,SITE|e11c51a1-3d78-4619-bd9a-72aa69f5568a,10,au.bom.site.040913
MNTR|5555686,MNTR|5555686,0,2022-12-07T06:54:33.581064Z,-26.4390917,133.281323,0.15,SMA,5555686,MNTR,27770,SITE|4b62d3b5-77bf-4ffc-b3d3-22965739b238,10,au.bom.site.140010
MNTR|aed52892-43c4-4a6d-96fb-8e2ea72bbd5e,MNTR|aed52892-43c4-4a6d-96fb-8e2ea72bbd5e,0,2023-07-02T23:55:01.057891Z,-26.4390917,133.281323,0.15,FRONIUS,aed52892-43c4-4a6d-96fb-8e2ea72bbd5e,MNTR,25000,SITE|162dec01-17e6-4e68-bbe8-4bd4e4b243ba,10,au.bom.site.009256
MNTR|5605dd4c-df10-4a86-9809-a559007a66b7,MNTR|5605dd4c-df10-4a86-9809-a559007a66b7,0,2023-07-03T01:15:18.571730Z,-26.4390917,133.281323,0.15,FRONIUS,5605dd4c-df10-4a86-9809-a559007a66b7,MNTR,18200,SITE|e1a561d6-4ef8-44a0-a5e0-972024aaa95b,10,au.bom.site.009256
MNTR|7E0CE420-8E,MNTR|7E0CE420-8E,0,2023-07-25T00:03:11.782403Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E0CE420-8E,MNTR,25300,SITE|dd16105c-01c8-4c42-be50-4942e7ce27bb,10,au.bom.site.048245
MNTR|5997427,MNTR|5997427,0,2022-12-08T06:30:51.707257Z,-26.4390917,133.281323,0.15,SMA,5997427,MNTR,27750,SITE|eab57ea5-a782-499e-9e59-7b245770b95f,10,au.bom.site.086388
MNTR|a9ecb99c-e3de-4445-8d8f-7d0fa2a3d8e9,MNTR|a9ecb99c-e3de-4445-8d8f-7d0fa2a3d8e9,0,2023-01-19T05:44:02.973020Z,-26.4390917,133.281323,0.15,SMA,a9ecb99c-e3de-4445-8d8f-7d0fa2a3d8e9,MNTR,25730,SITE|e0b68a68-5058-405b-a7f6-f3bcdca021e5,10,au.bom.site.073138
MNTR|2324395,MNTR|2324395,0,2022-12-01T04:11:41.113662Z,-26.4390917,133.281323,0.15,SMA,2324395,MNTR,23293,SITE|d3913f80-4fd3-42b1-a0ef-b361b1b798a0,10,au.bom.site.009053
MNTR|7386422,MNTR|7386422,0,2022-12-08T06:14:46.424574Z,-26.4390917,133.281323,0.15,SMA,7386422,MNTR,62100,SITE|d36b8766-d1ca-408a-bad2-7a6bafc2f722,10,au.bom.site.086338
MNTR|4b68d036-e6ff-4ac4-948f-55378fbbc240,MNTR|4b68d036-e6ff-4ac4-948f-55378fbbc240,0,2023-07-03T05:08:13.842207Z,-26.4390917,133.281323,0.15,FRONIUS,4b68d036-e6ff-4ac4-948f-55378fbbc240,MNTR,5000,SITE|47c81360-1f86-4542-a97f-765f2dcb8681,10,au.bom.site.040861
MNTR|69b378bb-e349-4df1-9ecb-c4efd0c05d8b,MNTR|69b378bb-e349-4df1-9ecb-c4efd0c05d8b,0,2023-06-30T06:33:39.978431Z,-26.4390917,133.281323,0.15,FRONIUS,69b378bb-e349-4df1-9ecb-c4efd0c05d8b,MNTR,25000,SITE|524fef5c-70cc-48b9-81de-87190714af1b,10,au.bom.site.009021
MNTR|1138656_1_2_1,MNTR|1138656_1_2_1,0,2023-02-03T05:32:35.035809Z,-26.4390917,133.281323,0.15,SUNGROW,1138656_1_2_1,MNTR,99820,SITE|53f02df5-73d7-4b7e-a064-067f7421355c,10,au.bom.site.087184
MNTR|b871cebc-ffec-4b10-940f-545524f2d886,MNTR|b871cebc-ffec-4b10-940f-545524f2d886,0,2023-07-03T00:55:51.221452Z,-26.4390917,133.281323,0.15,FRONIUS,b871cebc-ffec-4b10-940f-545524f2d886,MNTR,8200,SITE|64e507aa-22ff-451e-a2cf-d6fe1375a90b,10,au.bom.site.009204
MNTR|6054240,MNTR|6054240,0,2022-11-22T05:02:04.957325Z,-26.4390917,133.281323,0.15,SMA,6054240,MNTR,20350,SITE|9b66f5ca-4f36-45a5-b835-0e35c7af0d53,10,au.bom.site.067105
MNTR|16e0af5a-555e-43a3-a9e9-adb900286031,MNTR|16e0af5a-555e-43a3-a9e9-adb900286031,0,2023-07-03T04:40:48.970894Z,-26.4390917,133.281323,0.15,FRONIUS,16e0af5a-555e-43a3-a9e9-adb900286031,MNTR,15000,SITE|7dd864fd-715b-4560-871e-d237be641c06,10,au.bom.site.009172
MNTR|87bb628f-a4cc-4617-8364-a76d003119f9,MNTR|87bb628f-a4cc-4617-8364-a76d003119f9,0,2023-07-03T00:11:12.693174Z,-26.4390917,133.281323,0.15,FRONIUS,87bb628f-a4cc-4617-8364-a76d003119f9,MNTR,9760,SITE|e6972971-6b71-4d3e-b84f-5ae340a046e5,10,au.bom.site.009977
MNTR|1185654_1_2_1,MNTR|1185654_1_2_1,0,2023-02-02T23:21:46.375345Z,-26.4390917,133.281323,0.15,SUNGROW,1185654_1_2_1,MNTR,131410,SITE|32c9a5b5-4858-4237-b13d-7fd907e7bc48,10,au.bom.site.068228
MNTR|37317b3e-8f85-4554-ae56-70b80e2ba599,MNTR|37317b3e-8f85-4554-ae56-70b80e2ba599,0,2023-01-24T05:12:11.131455Z,-26.4390917,133.281323,0.15,SMA,37317b3e-8f85-4554-ae56-70b80e2ba599,MNTR,27770,SITE|8168af44-d244-4e80-8c7f-dc508a35f386,10,au.bom.site.029127
MNTR|6d4e36e0-2d09-4b07-aa70-d6bff2672b33,MNTR|6d4e36e0-2d09-4b07-aa70-d6bff2672b33,0,2023-07-03T04:44:51.256867Z,-26.4390917,133.281323,0.15,FRONIUS,6d4e36e0-2d09-4b07-aa70-d6bff2672b33,MNTR,100000,SITE|12a8b0a5-ef0d-4ae0-9e21-8578c0ca639d,10,au.bom.site.009256
MNTR|6414fb01-e48d-400f-9ef2-a69c007486ae,MNTR|6414fb01-e48d-400f-9ef2-a69c007486ae,0,2023-07-03T01:55:40.665504Z,-26.4390917,133.281323,0.15,FRONIUS,6414fb01-e48d-400f-9ef2-a69c007486ae,MNTR,17660,SITE|beece72d-9562-4568-bd7e-992323432ffc,10,au.bom.site.040958
MNTR|1f2dd6c1-7f3b-40f0-ab58-56424a0dcc90,MNTR|1f2dd6c1-7f3b-40f0-ab58-56424a0dcc90,0,2023-06-30T05:20:49.586966Z,-26.4390917,133.281323,0.15,FRONIUS,1f2dd6c1-7f3b-40f0-ab58-56424a0dcc90,MNTR,15000,SITE|40c7c5f7-1d44-437b-b3ef-8207cb32437d,10,au.bom.site.009225
